cod_municipio_ibge,cod_produto,produto,ano,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha,uf,municipio
5212501.0,41176,Tangerina,2020,2720.0,906.0,5343425.0,3.0022,GO,Luziânia
5212501.0,41176,Tangerina,2021,2699.0,893.0,2796390.0,3.0224,GO,Luziânia
5212501.0,41176,Tangerina,2022,3343.0,1067.0,6078980.0,3.1331,GO,Luziânia
5212501.0,41176,Tangerina,2023,3565.0,945.0,6520919.0,3.7725,GO,Luziânia
5212501.0,41160,Pomelo,2015,1154.0,51.0,1450476.0,22.6275,GO,Luziânia
5212501.0,41160,Pomelo,2016,1450.0,47.0,1211811.0,30.8511,GO,Luziânia
5212501.0,41160,Pomelo,2017,1202.0,54.0,1006215.0,22.2593,GO,Luziânia
5212501.0,41160,Pomelo,2018,1333.0,49.0,2282796.0,27.2041,GO,Luziânia
5212501.0,41160,Pomelo,2019,1199.0,53.0,1042483.0,22.6226,GO,Luziânia
5212501.0,41160,Pomelo,2020,1232.0,49.0,2215870.0,25.1429,GO,Luziânia
5212501.0,41160,Pomelo,2021,1282.0,48.0,1223169.0,26.7083,GO,Luziânia
5212501.0,41160,Pomelo,2022,1165.0,47.0,2326974.0,24.7872,GO,Luziânia
5212501.0,41160,Pomelo,2023,1521.0,52.0,,29.25,GO,Luziânia
5201405.0,41151,Laranja,2015,6241.0,529.0,6834150.0,11.7977,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2016,5252.0,514.0,2969613.0,10.2179,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2017,6666.0,494.0,4010858.0,13.4939,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2018,5862.0,471.0,2862609.0,12.4459,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2019,6313.0,457.0,4820248.0,13.814,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2020,6693.0,477.0,5249187.0,14.0314,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2021,6737.0,506.0,6154322.0,13.3142,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2022,6501.0,502.0,4213777.0,12.9502,GO,Aparecida De Goiânia
5201405.0,41151,Laranja,2023,5348.0,475.0,6236533.0,11.2589,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2015,1623.0,273.0,3151979.0,5.9451,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2016,1265.0,280.0,1301524.0,4.5179,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2017,1483.0,332.0,2063300.0,4.4669,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2018,1569.0,295.0,2608458.0,5.3186,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2019,1224.0,328.0,1130763.0,3.7317,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2020,1488.0,332.0,1812076.0,4.4819,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2021,1596.0,298.0,3172595.0,5.3557,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2022,1456.0,279.0,1383845.0,5.2186,GO,Aparecida De Goiânia
5201405.0,41155,Limão,2023,1303.0,283.0,2163314.0,4.6042,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2016,8030.0,408.0,13124721.0,19.6814,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2017,7205.0,398.0,6132522.0,18.103,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2018,7756.0,448.0,4995540.0,17.3125,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2019,8744.0,432.0,13667606.0,20.2407,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2020,7053.0,468.0,8382485.0,15.0705,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2021,8398.0,408.0,13429878.0,20.5833,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2022,9070.0,445.0,9632965.0,20.382,GO,Aparecida De Goiânia
5201405.0,41176,Tangerina,2023,7755.0,409.0,13736943.0,18.9609,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2015,1656.0,57.0,2784698.0,29.0526,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2016,1571.0,62.0,2116074.0,25.3387,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2017,2027.0,54.0,1726415.0,37.537,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2018,2052.0,60.0,1444283.0,34.2,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2019,1867.0,63.0,1235255.0,29.6349,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2020,1592.0,55.0,1941104.0,28.9455,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2022,2023.0,54.0,2127174.0,37.463,GO,Aparecida De Goiânia
5201405.0,41160,Pomelo,2023,2108.0,55.0,3577506.0,38.3273,GO,Aparecida De Goiânia
4314902.0,41151,Laranja,2015,5630.0,954.0,5831281.0,5.9015,RS,Porto Alegre
4314902.0,41151,Laranja,2016,5309.0,954.0,4417144.0,5.565,RS,Porto Alegre
4314902.0,41151,Laranja,2018,6188.0,831.0,3768666.0,7.4465,RS,Porto Alegre
4314902.0,41151,Laranja,2019,6054.0,905.0,5148328.0,6.6895,RS,Porto Alegre
4314902.0,41151,Laranja,2020,6310.0,898.0,6671326.0,7.0267,RS,Porto Alegre
4314902.0,41151,Laranja,2021,5124.0,869.0,3731024.0,5.8964,RS,Porto Alegre
4314902.0,41151,Laranja,2022,6238.0,948.0,7179174.0,6.5802,RS,Porto Alegre
4314902.0,41151,Laranja,2023,5259.0,903.0,5616183.0,5.8239,RS,Porto Alegre
4314902.0,41155,Limão,2015,1612.0,187.0,2202747.0,8.6203,RS,Porto Alegre
4314902.0,41155,Limão,2016,1259.0,187.0,1459926.0,6.7326,RS,Porto Alegre
4314902.0,41155,Limão,2017,1504.0,182.0,2260903.0,8.2637,RS,Porto Alegre
4314902.0,41155,Limão,2018,1574.0,191.0,1231992.0,8.2408,RS,Porto Alegre
4314902.0,41155,Limão,2019,1288.0,180.0,846332.0,7.1556,RS,Porto Alegre
4314902.0,41155,Limão,2020,1344.0,174.0,2449915.0,7.7241,RS,Porto Alegre
4314902.0,41155,Limão,2021,1259.0,170.0,2280873.0,7.4059,RS,Porto Alegre
4314902.0,41155,Limão,2022,1567.0,182.0,,8.6099,RS,Porto Alegre
4314902.0,41155,Limão,2023,1283.0,189.0,1701573.0,6.7884,RS,Porto Alegre
4314902.0,41176,Tangerina,2015,6660.0,157.0,6697127.0,42.4204,RS,Porto Alegre
4314902.0,41176,Tangerina,2016,7266.0,173.0,6336391.0,42.0,RS,Porto Alegre
4314902.0,41176,Tangerina,2017,6932.0,172.0,5033191.0,40.3023,RS,Porto Alegre
4314902.0,41176,Tangerina,2018,5378.0,178.0,5042062.0,30.2135,RS,Porto Alegre
4314902.0,41176,Tangerina,2020,7250.0,179.0,5317374.0,40.5028,RS,Porto Alegre
4314902.0,41176,Tangerina,2022,6996.0,163.0,4326104.0,42.9202,RS,Porto Alegre
4314902.0,41176,Tangerina,2023,6966.0,166.0,13545498.0,41.9639,RS,Porto Alegre
4314902.0,41160,Pomelo,2015,1205.0,206.0,1248041.0,5.8495,RS,Porto Alegre
4314902.0,41160,Pomelo,2016,1385.0,214.0,1600787.0,6.472,RS,Porto Alegre
4314902.0,41160,Pomelo,2017,1221.0,237.0,2342171.0,5.1519,RS,Porto Alegre
4314902.0,41160,Pomelo,2018,1331.0,208.0,2538601.0,6.399,RS,Porto Alegre
4314902.0,41160,Pomelo,2019,1478.0,241.0,2191384.0,6.1328,RS,Porto Alegre
4314902.0,41160,Pomelo,2020,1497.0,206.0,2352027.0,7.267,RS,Porto Alegre
4314902.0,41160,Pomelo,2021,1164.0,213.0,2312124.0,5.4648,RS,Porto Alegre
4314902.0,41160,Pomelo,2022,1533.0,205.0,1250297.0,7.478,RS,Porto Alegre
4314902.0,41160,Pomelo,2023,1243.0,245.0,1364955.0,5.0735,RS,Porto Alegre
4305108.0,41151,Laranja,2015,18621.0,1099.0,9572621.0,16.9436,RS,Caxias Do Sul
4305108.0,41151,Laranja,2016,15716.0,1153.0,6348748.0,13.6305,RS,Caxias Do Sul
4305108.0,41151,Laranja,2018,14663.0,1104.0,11161873.0,13.2817,RS,Caxias Do Sul
4305108.0,41151,Laranja,2020,15289.0,1123.0,14752804.0,13.6144,RS,Caxias Do Sul
4305108.0,41151,Laranja,2021,18719.0,1025.0,15764371.0,18.2624,RS,Caxias Do Sul
4305108.0,41151,Laranja,2022,16910.0,1152.0,10762166.0,14.6788,RS,Caxias Do Sul
4305108.0,41151,Laranja,2023,16208.0,984.0,6759038.0,16.4715,RS,Caxias Do Sul
4305108.0,41155,Limão,2015,405.0,156.0,700612.0,2.5962,RS,Caxias Do Sul
4305108.0,41155,Limão,2017,524.0,151.0,441983.0,3.4702,RS,Caxias Do Sul
4305108.0,41155,Limão,2018,438.0,151.0,819499.0,2.9007,RS,Caxias Do Sul
4305108.0,41155,Limão,2020,474.0,145.0,304268.0,3.269,RS,Caxias Do Sul
4305108.0,41155,Limão,2021,411.0,151.0,300398.0,2.7219,RS,Caxias Do Sul
4305108.0,41155,Limão,2022,422.0,148.0,731004.0,2.8514,RS,Caxias Do Sul
4305108.0,41155,Limão,2023,436.0,142.0,825503.0,3.0704,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2015,5871.0,979.0,5757466.0,5.9969,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2016,4517.0,945.0,5959992.0,4.7799,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2017,6233.0,894.0,5503004.0,6.972,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2019,5809.0,833.0,6801801.0,6.9736,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2020,5236.0,849.0,,6.1673,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2021,5009.0,853.0,8014607.0,5.8722,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2022,5561.0,886.0,7661113.0,6.2765,RS,Caxias Do Sul
4305108.0,41176,Tangerina,2023,6134.0,1003.0,8536012.0,6.1157,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2015,1203.0,360.0,1050671.0,3.3417,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2016,1273.0,369.0,1378197.0,3.4499,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2017,1001.0,422.0,1860618.0,2.372,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2018,1040.0,414.0,970488.0,2.5121,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2019,1130.0,365.0,1023277.0,3.0959,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2020,1369.0,423.0,1440505.0,3.2364,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2021,1103.0,434.0,1027014.0,2.5415,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2022,1051.0,392.0,1794384.0,2.6811,RS,Caxias Do Sul
4305108.0,41160,Pomelo,2023,1059.0,362.0,1364209.0,2.9254,RS,Caxias Do Sul
4314407.0,41151,Laranja,2015,15332.0,533.0,16310149.0,28.7655,RS,Pelotas
4314407.0,41151,Laranja,2016,13672.0,586.0,8126958.0,23.3311,RS,Pelotas
4314407.0,41151,Laranja,2017,14192.0,558.0,10781869.0,25.4337,RS,Pelotas
4314407.0,41151,Laranja,2018,14505.0,598.0,7182817.0,24.2559,RS,Pelotas
4314407.0,41151,Laranja,2020,13634.0,534.0,12803777.0,25.5318,RS,Pelotas
4314407.0,41151,Laranja,2021,15169.0,545.0,7340593.0,27.833,RS,Pelotas
4314407.0,41151,Laranja,2022,13392.0,604.0,6843248.0,22.1722,RS,Pelotas
4314407.0,41151,Laranja,2023,15146.0,571.0,8908503.0,26.5254,RS,Pelotas
4314407.0,41155,Limão,2015,405.0,73.0,782443.0,5.5479,RS,Pelotas
4314407.0,41155,Limão,2016,390.0,65.0,763109.0,6.0,RS,Pelotas
4314407.0,41155,Limão,2017,370.0,63.0,265519.0,5.873,RS,Pelotas
4314407.0,41155,Limão,2018,309.0,71.0,225054.0,4.3521,RS,Pelotas
4314407.0,41155,Limão,2019,369.0,75.0,317880.0,4.92,RS,Pelotas
4314407.0,41155,Limão,2020,377.0,72.0,576496.0,5.2361,RS,Pelotas
4314407.0,41155,Limão,2021,373.0,68.0,483451.0,5.4853,RS,Pelotas
4314407.0,41155,Limão,2022,422.0,62.0,633264.0,6.8065,RS,Pelotas
4314407.0,41176,Tangerina,2015,6347.0,513.0,4917374.0,12.3723,RS,Pelotas
4314407.0,41176,Tangerina,2016,5705.0,616.0,6563275.0,9.2614,RS,Pelotas
4314407.0,41176,Tangerina,2017,6486.0,582.0,5100182.0,11.1443,RS,Pelotas
4314407.0,41176,Tangerina,2018,6947.0,532.0,13509584.0,13.0583,RS,Pelotas
4314407.0,41176,Tangerina,2019,6572.0,547.0,8847596.0,12.0146,RS,Pelotas
4314407.0,41176,Tangerina,2020,5537.0,575.0,6451224.0,9.6296,RS,Pelotas
4314407.0,41176,Tangerina,2021,5945.0,535.0,11818665.0,11.1121,RS,Pelotas
4314407.0,41176,Tangerina,2022,6186.0,540.0,7056931.0,11.4556,RS,Pelotas
4314407.0,41176,Tangerina,2023,5778.0,539.0,3528296.0,10.7199,RS,Pelotas
4314407.0,41160,Pomelo,2015,290.0,109.0,240914.0,2.6606,RS,Pelotas
4314407.0,41160,Pomelo,2016,221.0,104.0,254667.0,2.125,RS,Pelotas
4314407.0,41160,Pomelo,2017,232.0,100.0,340374.0,2.32,RS,Pelotas
4314407.0,41160,Pomelo,2019,237.0,112.0,171112.0,2.1161,RS,Pelotas
4314407.0,41160,Pomelo,2020,272.0,107.0,377013.0,2.5421,RS,Pelotas
4314407.0,41160,Pomelo,2021,244.0,101.0,322069.0,2.4158,RS,Pelotas
4314407.0,41160,Pomelo,2022,260.0,115.0,438412.0,2.2609,RS,Pelotas
4314407.0,41160,Pomelo,2023,276.0,107.0,273613.0,2.5794,RS,Pelotas
4316907.0,41151,Laranja,2015,10757.0,1368.0,7934058.0,7.8633,RS,Santa Maria
4316907.0,41151,Laranja,2016,10321.0,1256.0,9201233.0,8.2174,RS,Santa Maria
4316907.0,41151,Laranja,2017,11765.0,1178.0,5076853.0,9.9873,RS,Santa Maria
4316907.0,41151,Laranja,2018,8881.0,1239.0,8118303.0,7.1679,RS,Santa Maria
4316907.0,41151,Laranja,2019,9336.0,1261.0,7323376.0,7.4036,RS,Santa Maria
4316907.0,41151,Laranja,2020,9589.0,1251.0,7823158.0,7.6651,RS,Santa Maria
4316907.0,41151,Laranja,2021,11867.0,1357.0,13639010.0,8.745,RS,Santa Maria
4316907.0,41151,Laranja,2022,10023.0,1372.0,5049479.0,7.3054,RS,Santa Maria
4316907.0,41151,Laranja,2023,11822.0,1195.0,6794705.0,9.8929,RS,Santa Maria
4316907.0,41155,Limão,2015,1615.0,83.0,2955659.0,19.4578,RS,Santa Maria
4316907.0,41155,Limão,2016,1981.0,88.0,2629632.0,22.5114,RS,Santa Maria
4316907.0,41155,Limão,2017,1858.0,86.0,2165750.0,21.6047,RS,Santa Maria
4316907.0,41155,Limão,2018,1817.0,78.0,3566070.0,23.2949,RS,Santa Maria
4316907.0,41155,Limão,2019,1559.0,76.0,1132344.0,20.5132,RS,Santa Maria
4316907.0,41155,Limão,2020,1684.0,75.0,1135580.0,22.4533,RS,Santa Maria
4316907.0,41155,Limão,2021,1813.0,77.0,2211964.0,23.5455,RS,Santa Maria
4316907.0,41155,Limão,2022,2041.0,74.0,1744044.0,27.5811,RS,Santa Maria
4316907.0,41155,Limão,2023,1642.0,75.0,1967017.0,21.8933,RS,Santa Maria
4316907.0,41176,Tangerina,2015,1922.0,330.0,2131823.0,5.8242,RS,Santa Maria
4316907.0,41176,Tangerina,2016,1946.0,326.0,1500403.0,5.9693,RS,Santa Maria
4316907.0,41176,Tangerina,2017,1643.0,324.0,1030792.0,5.071,RS,Santa Maria
4316907.0,41176,Tangerina,2018,1822.0,315.0,3371757.0,5.7841,RS,Santa Maria
4316907.0,41176,Tangerina,2019,1742.0,337.0,1440504.0,5.1691,RS,Santa Maria
4316907.0,41176,Tangerina,2020,1824.0,322.0,2902141.0,5.6646,RS,Santa Maria
4316907.0,41176,Tangerina,2021,1498.0,309.0,2314872.0,4.8479,RS,Santa Maria
4316907.0,41176,Tangerina,2023,1705.0,366.0,2069389.0,4.6585,RS,Santa Maria
4316907.0,41160,Pomelo,2015,771.0,145.0,1460292.0,5.3172,RS,Santa Maria
4316907.0,41160,Pomelo,2016,711.0,157.0,661800.0,4.5287,RS,Santa Maria
4316907.0,41160,Pomelo,2017,832.0,139.0,1514702.0,5.9856,RS,Santa Maria
4316907.0,41160,Pomelo,2018,919.0,148.0,766879.0,6.2095,RS,Santa Maria
4316907.0,41160,Pomelo,2019,760.0,137.0,1379399.0,5.5474,RS,Santa Maria
4316907.0,41160,Pomelo,2020,978.0,131.0,1527130.0,7.4656,RS,Santa Maria
4316907.0,41160,Pomelo,2021,907.0,132.0,744072.0,6.8712,RS,Santa Maria
4316907.0,41160,Pomelo,2022,744.0,132.0,1249866.0,5.6364,RS,Santa Maria
4316907.0,41160,Pomelo,2023,717.0,147.0,462238.0,4.8776,RS,Santa Maria
4309209.0,41151,Laranja,2015,10569.0,634.0,6037767.0,16.6703,RS,Gravataí
4309209.0,41151,Laranja,2016,8315.0,623.0,7750536.0,13.3467,RS,Gravataí
4309209.0,41151,Laranja,2017,8047.0,547.0,6813469.0,14.7112,RS,Gravataí
4309209.0,41151,Laranja,2019,10778.0,586.0,7591985.0,18.3925,RS,Gravataí
4309209.0,41151,Laranja,2020,10585.0,631.0,9051191.0,16.775,RS,Gravataí
4309209.0,41151,Laranja,2021,8466.0,599.0,4347318.0,14.1336,RS,Gravataí
4309209.0,41151,Laranja,2022,10077.0,560.0,10853671.0,17.9946,RS,Gravataí
4309209.0,41151,Laranja,2023,9230.0,551.0,4601065.0,16.7514,RS,Gravataí
4309209.0,41155,Limão,2015,1362.0,84.0,979990.0,16.2143,RS,Gravataí
4309209.0,41155,Limão,2016,1402.0,88.0,1051297.0,15.9318,RS,Gravataí
4309209.0,41155,Limão,2018,1417.0,85.0,1745833.0,16.6706,RS,Gravataí
4309209.0,41155,Limão,2019,1514.0,78.0,1512578.0,19.4103,RS,Gravataí
4309209.0,41155,Limão,2021,1526.0,84.0,1797020.0,18.1667,RS,Gravataí
4309209.0,41155,Limão,2022,1354.0,73.0,837287.0,18.5479,RS,Gravataí
4309209.0,41155,Limão,2023,1554.0,74.0,1678019.0,21.0,RS,Gravataí
4309209.0,41176,Tangerina,2015,1021.0,553.0,1997367.0,1.8463,RS,Gravataí
4309209.0,41176,Tangerina,2017,1009.0,566.0,1599033.0,1.7827,RS,Gravataí
4309209.0,41176,Tangerina,2018,1110.0,607.0,1873465.0,1.8287,RS,Gravataí
4309209.0,41176,Tangerina,2019,1060.0,617.0,1284224.0,1.718,RS,Gravataí
4309209.0,41176,Tangerina,2020,1064.0,517.0,724172.0,2.058,RS,Gravataí
4309209.0,41176,Tangerina,2021,807.0,523.0,615798.0,1.543,RS,Gravataí
4309209.0,41176,Tangerina,2022,1032.0,545.0,960103.0,1.8936,RS,Gravataí
4309209.0,41176,Tangerina,2023,1019.0,595.0,1430509.0,1.7126,RS,Gravataí
4309209.0,41160,Pomelo,2015,654.0,328.0,932279.0,1.9939,RS,Gravataí
4309209.0,41160,Pomelo,2016,638.0,361.0,582591.0,1.7673,RS,Gravataí
4309209.0,41160,Pomelo,2017,653.0,380.0,485099.0,1.7184,RS,Gravataí
4309209.0,41160,Pomelo,2018,629.0,367.0,596001.0,1.7139,RS,Gravataí
4309209.0,41160,Pomelo,2019,635.0,368.0,638015.0,1.7255,RS,Gravataí
4309209.0,41160,Pomelo,2020,698.0,344.0,1282082.0,2.0291,RS,Gravataí
4309209.0,41160,Pomelo,2021,624.0,391.0,1111937.0,1.5959,RS,Gravataí
4309209.0,41160,Pomelo,2022,659.0,373.0,634806.0,1.7668,RS,Gravataí
4309209.0,41160,Pomelo,2023,605.0,376.0,884082.0,1.609,RS,Gravataí
4323002.0,41151,Laranja,2015,5471.0,405.0,5387651.0,13.5086,RS,Viamão
4323002.0,41151,Laranja,2016,5223.0,397.0,6144371.0,13.1562,RS,Viamão
4323002.0,41151,Laranja,2017,4662.0,399.0,3192727.0,11.6842,RS,Viamão
4323002.0,41151,Laranja,2018,4642.0,334.0,2497674.0,13.8982,RS,Viamão
4323002.0,41151,Laranja,2019,4112.0,396.0,4415033.0,10.3838,RS,Viamão
4323002.0,41151,Laranja,2020,4097.0,345.0,4559108.0,11.8754,RS,Viamão
4323002.0,41151,Laranja,2021,5360.0,345.0,5257968.0,15.5362,RS,Viamão
4323002.0,41151,Laranja,2022,4044.0,337.0,2764935.0,12.0,RS,Viamão
4323002.0,41151,Laranja,2023,4514.0,337.0,5054188.0,13.3947,RS,Viamão
4323002.0,41155,Limão,2015,1193.0,159.0,894526.0,7.5031,RS,Viamão
4323002.0,41155,Limão,2016,1131.0,168.0,2079540.0,6.7321,RS,Viamão
4323002.0,41155,Limão,2018,1286.0,150.0,1027868.0,8.5733,RS,Viamão
4323002.0,41155,Limão,2019,1279.0,151.0,1667235.0,8.4702,RS,Viamão
4323002.0,41155,Limão,2020,1262.0,167.0,2312574.0,7.5569,RS,Viamão
4323002.0,41155,Limão,2021,1239.0,166.0,1480456.0,7.4639,RS,Viamão
4323002.0,41155,Limão,2022,1297.0,172.0,2094238.0,7.5407,RS,Viamão
4323002.0,41155,Limão,2023,1414.0,171.0,1062118.0,8.269,RS,Viamão
4323002.0,41176,Tangerina,2015,820.0,360.0,951898.0,2.2778,RS,Viamão
4323002.0,41176,Tangerina,2016,941.0,359.0,909999.0,2.6212,RS,Viamão
4323002.0,41176,Tangerina,2017,806.0,380.0,953455.0,2.1211,RS,Viamão
4323002.0,41176,Tangerina,2018,747.0,361.0,1180463.0,2.0693,RS,Viamão
4323002.0,41176,Tangerina,2019,882.0,389.0,532721.0,2.2674,RS,Viamão
4323002.0,41176,Tangerina,2020,846.0,385.0,631471.0,2.1974,RS,Viamão
4323002.0,41176,Tangerina,2021,804.0,354.0,1228861.0,2.2712,RS,Viamão
4323002.0,41176,Tangerina,2022,884.0,346.0,1157520.0,2.5549,RS,Viamão
4323002.0,41176,Tangerina,2023,1006.0,381.0,673034.0,2.6404,RS,Viamão
4323002.0,41160,Pomelo,2016,1852.0,277.0,2656525.0,6.6859,RS,Viamão
4323002.0,41160,Pomelo,2017,1991.0,302.0,1473363.0,6.5927,RS,Viamão
4323002.0,41160,Pomelo,2018,1458.0,303.0,2043182.0,4.8119,RS,Viamão
4323002.0,41160,Pomelo,2019,1960.0,323.0,3048528.0,6.0681,RS,Viamão
4323002.0,41160,Pomelo,2020,1674.0,283.0,2025750.0,5.9152,RS,Viamão
4323002.0,41160,Pomelo,2022,1728.0,300.0,2065326.0,5.76,RS,Viamão
4323002.0,41160,Pomelo,2023,1517.0,301.0,2546427.0,5.0399,RS,Viamão
4313409.0,41151,Laranja,2015,14293.0,602.0,16373093.0,23.7425,RS,Novo Hamburgo
4313409.0,41151,Laranja,2016,13626.0,661.0,15962411.0,20.6142,RS,Novo Hamburgo
4313409.0,41151,Laranja,2017,10790.0,604.0,4998489.0,17.8642,RS,Novo Hamburgo
4313409.0,41151,Laranja,2018,13843.0,634.0,,21.8344,RS,Novo Hamburgo
4313409.0,41151,Laranja,2019,10957.0,679.0,12990430.0,16.137,RS,Novo Hamburgo
4313409.0,41151,Laranja,2020,12874.0,719.0,8840471.0,17.9054,RS,Novo Hamburgo
4313409.0,41151,Laranja,2021,13447.0,707.0,14552255.0,19.0198,RS,Novo Hamburgo
4313409.0,41151,Laranja,2022,11347.0,634.0,11214610.0,17.8975,RS,Novo Hamburgo
4313409.0,41151,Laranja,2023,14052.0,672.0,10805473.0,20.9107,RS,Novo Hamburgo
4313409.0,41155,Limão,2015,408.0,215.0,641621.0,1.8977,RS,Novo Hamburgo
4313409.0,41155,Limão,2016,429.0,188.0,824710.0,2.2819,RS,Novo Hamburgo
4313409.0,41155,Limão,2017,520.0,222.0,367840.0,2.3423,RS,Novo Hamburgo
4313409.0,41155,Limão,2018,470.0,219.0,762979.0,2.1461,RS,Novo Hamburgo
4313409.0,41155,Limão,2019,525.0,203.0,466615.0,2.5862,RS,Novo Hamburgo
4313409.0,41155,Limão,2020,418.0,221.0,566161.0,1.8914,RS,Novo Hamburgo
4313409.0,41155,Limão,2021,471.0,220.0,326958.0,2.1409,RS,Novo Hamburgo
4313409.0,41155,Limão,2022,418.0,203.0,832681.0,2.0591,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2015,1178.0,673.0,1433341.0,1.7504,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2016,1271.0,596.0,1954844.0,2.1326,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2017,1539.0,650.0,1947075.0,2.3677,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2018,1437.0,678.0,2322821.0,2.1195,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2019,1375.0,596.0,1862318.0,2.307,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2020,1493.0,675.0,2493411.0,2.2119,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2021,1520.0,577.0,2698978.0,2.6343,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2022,1586.0,632.0,3090970.0,2.5095,RS,Novo Hamburgo
4313409.0,41176,Tangerina,2023,1248.0,620.0,1659900.0,2.0129,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2015,1053.0,330.0,863420.0,3.1909,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2017,1042.0,278.0,1386725.0,3.7482,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2018,1381.0,310.0,2506473.0,4.4548,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2019,1371.0,286.0,1559104.0,4.7937,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2020,1170.0,289.0,2247297.0,4.0484,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2021,1351.0,308.0,1072091.0,4.3864,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2022,1080.0,274.0,1756802.0,3.9416,RS,Novo Hamburgo
4313409.0,41160,Pomelo,2023,1371.0,291.0,1454896.0,4.7113,RS,Novo Hamburgo
4318705.0,41151,Laranja,2015,2491.0,1178.0,1773460.0,2.1146,RS,São Leopoldo
4318705.0,41151,Laranja,2016,2850.0,1137.0,2745301.0,2.5066,RS,São Leopoldo
4318705.0,41151,Laranja,2017,2502.0,1053.0,1799084.0,2.3761,RS,São Leopoldo
4318705.0,41151,Laranja,2018,2641.0,1063.0,2243155.0,2.4845,RS,São Leopoldo
4318705.0,41151,Laranja,2019,2733.0,1106.0,,2.4711,RS,São Leopoldo
4318705.0,41151,Laranja,2020,2592.0,1178.0,2209944.0,2.2003,RS,São Leopoldo
4318705.0,41151,Laranja,2021,2434.0,1063.0,2125099.0,2.2897,RS,São Leopoldo
4318705.0,41151,Laranja,2022,2706.0,1034.0,1130625.0,2.617,RS,São Leopoldo
4318705.0,41151,Laranja,2023,2930.0,1096.0,2482454.0,2.6734,RS,São Leopoldo
4318705.0,41155,Limão,2015,2037.0,56.0,2852402.0,36.375,RS,São Leopoldo
4318705.0,41155,Limão,2016,2165.0,48.0,2774060.0,45.1042,RS,São Leopoldo
4318705.0,41155,Limão,2017,1685.0,47.0,2289131.0,35.8511,RS,São Leopoldo
4318705.0,41155,Limão,2018,1818.0,48.0,1768513.0,37.875,RS,São Leopoldo
4318705.0,41155,Limão,2019,1605.0,54.0,3200345.0,29.7222,RS,São Leopoldo
